일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최소 상대습도(%)
2019-05-07,15,8.4,21.9,,16
2019-05-08,15.6,10.1,21.3,,31
2019-05-09,16.6,11.7,22.9,,19
2019-05-10,17.8,10.3,26.8,,28
2019-05-11,20.3,13.2,28.3,,22
2019-05-12,21.6,14.7,28.9,,24
2019-05-13,18.7,15.5,22.8,0,29
2019-05-14,19.6,12.9,26.9,,24
2019-05-15,20.7,14.8,28,,23
2019-05-16,23.5,16.7,30,,25
2019-05-17,23.6,17.6,28.3,,31
2019-05-18,22.8,19.1,25.9,0,38
2019-05-19,19.4,17.9,21.6,22,55
2019-05-20,16.4,13,20.2,8.7,33
2019-05-21,17.2,11.7,23.8,,22
2019-05-22,19.5,12.3,26.5,,19
2019-05-23,22.1,15,29.2,,16
2019-05-24,24.2,16.2,33.4,,27
2019-05-25,23.4,18.4,28.6,,15
2019-05-26,24.5,18.6,31.1,,21
2019-05-27,17.8,14.3,22.3,7.1,42
2019-05-28,18.1,11.9,24.6,,20
2019-05-29,20.3,13.3,26.5,,21
2019-05-30,19.6,14.6,24.5,0,31
2019-05-31,19.1,16.1,23.3,,35
2019-06-01,18.9,14.8,23.7,,40
2019-06-02,21.1,14.1,27.8,,22
2019-06-03,23.1,16,29.5,,27
2019-06-04,22.6,17.6,29,,34
2019-06-05,23,17.8,29.6,,38
2019-06-06,21.2,18.6,25.1,7.5,56
2019-06-07,20,17,24.7,35.3,50
2019-06-08,21.9,16,27.6,,28
2019-06-09,21.6,17.1,26.5,2.5,47
2019-06-10,18.4,15.7,21.9,9.5,49
2019-06-11,20.5,15.5,26.1,,32
2019-06-12,21.5,16.1,26.4,,40
2019-06-13,23,16.6,28.8,,33
2019-06-14,23,19.1,28.4,,30
2019-06-15,21.9,17.9,27.4,2.1,37
2019-06-16,22,16.1,27.2,,34
2019-06-17,21.7,18.1,26.2,0,35
2019-06-18,20.8,17,24.8,13.8,54
2019-06-19,21.4,18.9,25.4,0.2,55
2019-06-20,22.7,19.8,27.8,,45
2019-06-21,22.1,19.4,26.1,0.2,55
2019-06-22,24.2,17.7,30.6,,25
2019-06-23,25,19.1,31,,28
2019-06-24,25.2,20.9,30.9,,28
2019-06-25,25.6,19.5,32.8,,24
2019-06-26,25.5,20.7,29.5,0,34
2019-06-27,25.5,21.9,31.2,1.4,39
2019-06-28,24.7,22.3,29,0,49
2019-06-29,23.1,19.6,27.7,1.5,44
2019-06-30,23.9,20.9,28.5,0,47
2019-07-01,23.9,20.6,28.9,,36
2019-07-02,24.4,20.8,30.1,,33
2019-07-03,24.1,21.2,27.4,,46
2019-07-04,25.4,20,32.8,,27
2019-07-05,27.6,20.2,35,0,24
2019-07-06,29.7,24.6,36.1,,24
2019-07-07,26.7,22.7,32.5,,28
2019-07-08,25.1,21.2,31,,32
2019-07-09,25,19.7,30,,32
2019-07-10,22.7,19.3,27.3,8.5,41
2019-07-11,21.9,19.5,25.9,2.9,58
2019-07-12,23.6,20,28.7,,44
2019-07-13,24.9,22.1,29.7,0,43
2019-07-14,25.9,21.2,31.6,,38
2019-07-15,23.8,22.1,27.4,7.7,59
2019-07-16,24.7,21.4,28.8,6.3,52
2019-07-17,25.6,22.3,29.2,0.7,54
2019-07-18,26.9,23.3,32.1,,41
2019-07-19,28.6,22.8,35,0,37
2019-07-20,28,25.1,31.9,1.1,50
2019-07-21,25.1,24.2,27,6.2,74
2019-07-22,26.7,24.2,31,0.1,54
2019-07-23,28.1,24.4,32.9,,48
2019-07-24,26.5,25.2,27.2,1,75
2019-07-25,26.3,25.6,27.4,9.7,79
2019-07-26,25.1,23.7,25.9,60,91
2019-07-27,28.4,24.9,33.4,0.6,48
2019-07-28,26.1,25,28.2,25.6,77
2019-07-29,27.5,25.6,30,0.5,63
2019-07-30,28.1,26.3,30.8,1.2,64
2019-07-31,25.8,24,27.5,62.3,79
2019-08-01,26.3,23.5,30.1,26.9,66
2019-08-02,28.4,24.7,33.1,,48
2019-08-03,29.4,25.6,36,3,39
2019-08-04,28.3,25,34.4,8.6,48
2019-08-05,30.5,25.6,35.9,,38
2019-08-06,31.6,27.9,36.8,,31
2019-08-07,26.9,23.9,30.3,8,51
2019-08-08,28.9,25.9,32.7,0,52
2019-08-09,29.8,26,34.6,,46
2019-08-10,31.5,26.6,36.5,,40
2019-08-11,30.4,26.3,35.7,6.7,34
2019-08-12,26.6,24.8,28.5,56.2,79
2019-08-13,29.2,25.1,35.3,6.4,43
2019-08-14,30.4,25.9,35.7,,42
2019-08-15,25.9,23.9,28.6,16.2,61
2019-08-16,25.9,23,29.5,0.1,59
2019-08-17,25.9,23.4,28.8,0,45
2019-08-18,25.6,22.6,30.7,,37
2019-08-19,26.3,21.2,31.3,,35
2019-08-20,28.2,23.2,32.8,,39
2019-08-21,27,24.4,30.4,1.3,49
2019-08-22,26.9,23,31.4,,36
2019-08-23,26.2,22.7,30.5,,28
2019-08-24,24.1,21.5,27.3,,46
2019-08-25,25,20.2,29.9,,43
2019-08-26,26.4,21.5,32.1,,34
2019-08-27,25.7,22.2,29.3,20,44
2019-08-28,26.1,23.6,30.2,,37
2019-08-29,23.4,20.1,26.4,36.9,54
2019-08-30,22.6,19.5,27,0.2,42
2019-08-31,23.5,18.5,28.9,,38
2019-09-01,23.7,19.2,27.8,,37
2019-09-02,24.4,19.4,29.7,,34
2019-09-03,24.1,22,28,0,50
2019-09-04,22.8,21.2,25.5,22.7,73
2019-09-05,23,21.5,27.6,36.4,66
2019-09-06,25.3,21.6,29.1,2.4,63
2019-09-07,25.7,22.6,29.5,2.8,58
2019-09-08,24.7,22.9,27.3,0,62
2019-09-09,25.1,22.4,28,0,55
2019-09-10,23.8,22.1,26.5,63.2,73
2019-09-11,24.3,20.4,28.7,7.6,54
2019-09-12,21,18.7,22.9,3.9,56
2019-09-13,23.3,18.3,29.3,0.1,34
2019-09-14,22.4,20.8,24.1,0.3,61
2019-09-15,24.2,19.5,30,,40
2019-09-16,24.5,20.7,30.5,,28
2019-09-17,23.5,18,29,,24
2019-09-18,21,16,25.4,,27
2019-09-19,19.5,13.6,26,,32
2019-09-20,19.6,15.8,24.2,,39
2019-09-21,19.6,18.3,22.1,,48
2019-09-22,18.6,17.3,19.6,0.4,54
2019-09-23,20,16.9,24.6,,33
2019-09-24,19.8,13.9,26.5,,31
2019-09-25,20.9,14.8,27.4,,34
2019-09-26,22.9,17.7,29,,31
2019-09-27,22.9,19.6,27,,35
2019-09-28,23.7,19.4,29.2,,35
2019-09-29,22.6,17.9,28.6,,28
2019-09-30,22.4,16.4,29.9,,29
2019-10-01,23.1,17.6,28.2,,46
2019-10-02,21.6,20,24.2,23.1,66
2019-10-03,22.4,19.8,27.3,4.6,45
2019-10-04,22.4,18,27.8,,50
2019-10-05,18.7,14.7,21.9,0.6,59
2019-10-06,18.1,13.2,22.7,,38
2019-10-07,14.8,13.3,17.9,25.4,58
2019-10-08,14.7,10.6,19.8,,26
2019-10-09,13.6,7.7,20.4,,23
2019-10-10,15.2,10.7,19.8,,39
2019-10-11,18.8,13,26.1,,30
2019-10-12,17.9,13.3,23.3,,34
2019-10-13,17.2,12.1,23.8,,32
2019-10-14,14.4,9.5,19.6,,33
2019-10-15,14.5,8.8,20.4,,38
2019-10-16,14.6,9,20.8,,32
2019-10-17,15.4,11.2,21.6,,31
2019-10-18,17,12,22.7,,43
2019-10-19,17,12.1,23.1,,38
2019-10-20,16.5,12,22.9,,38
2019-10-21,17.1,10.9,24.6,,28
2019-10-22,18.1,13.3,24.4,,35
2019-10-23,17,14.3,20.7,,42
2019-10-24,18.3,15.3,23.8,,33
2019-10-25,16.7,13.1,22,0,34
2019-10-26,10,6.6,14.9,,39
2019-10-27,11,4.7,17.4,,34
2019-10-28,12.9,7.4,17.7,1.7,39
2019-10-29,12.5,8.2,17.6,0.1,32
2019-10-30,11.2,5,17.7,,37
2019-10-31,14.8,8.4,19.7,,55
2019-11-01,14.9,11.4,20.5,,25
2019-11-02,13.6,8.3,18.7,,45
2019-11-03,14.7,9.4,22.1,,36
2019-11-04,13.8,9.2,20.3,,33
2019-11-05,12.4,8.4,18.4,,35
2019-11-06,11,6.3,16.5,,29
2019-11-07,9.2,5,13.6,,19
2019-11-08,6.8,1.1,13,,14
2019-11-09,9.5,3.5,17.2,,20
2019-11-10,10,6.2,15.3,11.8,31
2019-11-11,11.2,7.9,15.1,1.1,47
2019-11-12,9.3,4.8,14.5,,38
2019-11-13,7.2,3,11.3,7.5,51
2019-11-14,1.3,-2.5,5,,21
2019-11-15,5.6,1.4,7.6,18.8,39
2019-11-16,6.8,3.8,12.7,,46
2019-11-17,8.3,5.6,10.5,21.1,55
2019-11-18,4.6,0.4,12.7,14.7,30
2019-11-19,0.2,-3.5,4,0,31
2019-11-20,0.5,-4.6,6.3,,18
2019-11-21,4.2,-2.3,9,,26
2019-11-22,9.7,3,17.3,,16
2019-11-23,12.1,7.7,17.7,,39
2019-11-24,9.8,4.6,15.6,3.8,49
2019-11-25,1.9,-1.2,6,,48
2019-11-26,6.6,1.2,13.7,,42
2019-11-27,3.1,0.3,6.8,,33
2019-11-28,3.5,-0.6,10.4,,35
2019-11-29,1.5,-3.4,6.9,,21
2019-11-30,4.1,-1.4,9.3,,22
2019-12-01,4.6,2.3,6.2,3.3,51
2019-12-02,-0.1,-3.2,2.8,,25
2019-12-03,0.5,-5,4.2,0.6,41
2019-12-04,2,-2,7.2,0,21
2019-12-05,-4.4,-8.5,-0.2,,17
2019-12-06,-5.9,-10.6,-1,,19
2019-12-07,-2.4,-5.5,1.2,0.1,48
2019-12-08,-0.9,-5.5,4.9,,30
2019-12-09,3.2,-1.3,8,0,48
2019-12-10,8.1,6,10.8,1.7,65
2019-12-11,6.3,0.1,9.8,0.2,36
2019-12-12,-0.7,-3.5,3.4,,23
2019-12-13,2.1,-3.7,5.9,1,35
2019-12-14,2.7,-0.1,6.4,0,36
2019-12-15,5.3,0.4,11,,36
2019-12-16,7.8,2.1,12.9,,41
2019-12-17,7.7,3.2,10.2,9.8,57
2019-12-18,0.8,-1.7,5.2,,46
2019-12-19,-0.8,-4.5,3.1,0,29
2019-12-20,-1.1,-3.5,2,0,19
2019-12-21,-1.2,-5.1,1.5,0.6,42
2019-12-22,4.1,0.3,8.4,0.3,47
2019-12-23,3.4,0.3,5.2,2.9,57
2019-12-24,0.8,-2.9,6.5,,43
2019-12-25,2,-2.7,6.6,,34
2019-12-26,2,-2.4,4.1,0.3,42
2019-12-27,-1.7,-4.6,2.6,,23
2019-12-28,1.1,-3.6,6.1,,34
2019-12-29,3.8,1.1,6.2,1.4,37
2019-12-30,2.7,-5.7,6.8,0.4,43
2019-12-31,-7.9,-10.9,-4.5,0,26
